OID_,Class,Order_,Family,Genus,Species,Subspecies,Longitude,Latitude,Locality,Country,Year,Season_Month,Habitat,Sampling_Area,Sampling_Area_unit,Density,Density_unit,Sampling_Method,Method_info,land_type,scientificName
243,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.549999999999997,-18.600000000000001,Tsimembo forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,99.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus medius
244,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.549999999999997,-18.600000000000001,Antsingy forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,81.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus medius
245,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995,,,0.226,km2,40.000000000000000,ind/km2,Census,,big island,Cheirogaleus medius
246,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995-1996,,,0.226,km2,332.000000000000000,ind/km2,Census,,big island,Cheirogaleus medius
247,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,medius,,46.799999999999997,-16.283333330000001,Ankarafantsika,Madagascar,,,,NA,NA,81.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Cheirogaleus medius
248,Mammalia,Primates,Cheirogaleidae,Lepilemur,grewcockorum,,47.277332999999999,-15.027666999999999,Anjavavy,Madagascar,2008,May,Dry forest,NA,NA,80.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Lepilemur grewcockorum
249,Mammalia,Primates,Cheirogaleidae,Lepilemur,grewcockorum,,47.743861000000003,-14.877833000000001,Bekofafa,Madagascar,2008,August,Dry forest,NA,NA,100.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Lepilemur grewcockorum
250,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.600000000000001,-19.800000000000001,Ambadira,Madagascar,,Wet season,Dry forest,NA,NA,34.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
251,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.600000000000001,-19.800000000000001,Ambadira,Madagascar,,Wet season,Dry forest,NA,NA,180.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
252,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.600000000000001,-19.800000000000001,Ambadira,Madagascar,,Dry season,Dry forest,NA,NA,95.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
253,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.200000000000003,-20.699999999999999,Kirindy Forest,Madagascar,,Dry season,Dry forest,NA,NA,55.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
254,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.600000000000001,-19.800000000000001,Ambadira,Madagascar,,Dry season,Dry forest,NA,NA,69.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
255,Mammalia,Primates,Cheirogaleidae,Microcebus,berthae,,44.200000000000003,-20.699999999999999,Kirindy Forest,Madagascar,,Wet season,Dry forest,NA,NA,57.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus berthae
256,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.569777999999999,-15.068139000000000,Ambararata,Madagascar,2008,December,Dry forest,NA,NA,350.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
257,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,47.743861000000003,-14.877833000000001,Bekofafa,Madagascar,2008,August,Dry forest,NA,NA,340.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
258,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,47.378360999999998,-15.104056000000000,Antonibe,Madagascar,2008,May,Dry forest,NA,NA,500.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
259,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.179000000000002,-15.479361000000001,Beanamalao,Madagascar,2008,June,Dry forest,NA,NA,430.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
260,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,47.277332999999999,-15.027666999999999,Anjavavy,Madagascar,2008,May,Dry forest,NA,NA,370.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
261,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.878082999999997,-14.510638999999999,Antambato,Madagascar,2008,May,Dry forest,NA,NA,220.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
262,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.559389000000003,-15.040111000000000,Mahadera,Madagascar,2008,December,Dry forest,NA,NA,480.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
263,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,47.721611000000003,-14.889139000000000,Ambarijeby,Madagascar,2008,July,Dry forest,NA,NA,270.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
264,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.345889000000000,-15.331472000000000,Betsatsika,Madagascar,2008,June,Dry forest,NA,NA,460.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
265,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,48.232166999999997,-15.013833000000000,Andranotsara,Madagascar,2008,June,Dry forest,NA,NA,410.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
266,Mammalia,Primates,Cheirogaleidae,Microcebus,danfossi,,47.797860999999997,-14.780694000000000,Ankaramikely,Madagascar,2008,August,Dry forest,NA,NA,360.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus danfossi
267,Mammalia,Primates,Cheirogaleidae,Microcebus,griseorufus,,43.799999999999997,-24.116667000000000,Tsimanampetsotsa,Madagascar,,February–April (Wet season),Dry forest,NA,NA,1180.000000000000000,ind/km2,Mark_recapture,,big island,Microcebus griseorufus
268,Mammalia,Primates,Cheirogaleidae,Microcebus,griseorufus,,43.799999999999997,-24.116667000000000,Tsimanampetsotsa,Madagascar,,April and July (Wet and Dry season),Dry forest,NA,NA,400.000000000000000,ind/km2,Mark_recapture,,big island,Microcebus griseorufus
269,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,NA,NA,3.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus murinus
270,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,0.07,km2,300.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus murinus
271,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.549999999999997,-18.600000000000001,Tsimembo forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,288.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus murinus
272,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.549999999999997,-18.600000000000001,Antsingy forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,220.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus murinus
273,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,45.916666669999998,-16.050000000000001,Anjamena,Madagascar,1995,,,0.048,km2,85.400000000000006,ind/km2,Distance_sampling,,big island,Microcebus murinus
274,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.316666999999999,Ankarafantsika,Madagascar,1995,August - October,Dry forest,0.3062,km2,146.960000000000008,ind/km2,Trapping,Minimum number known to be alive,big island,Microcebus murinus
275,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.283333330000001,Ankarafantsika,Madagascar,1995,,,0.306,km2,130.000000000000000,ind/km2,Mark_recapture,,big island,Microcebus murinus
276,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995,,,0.226,km2,97.000000000000000,ind/km2,Census,,big island,Microcebus murinus
277,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.316666999999999,Ankarafantsika,Madagascar,1996,September - November,Dry forest,0.3062,km2,169.819999999999993,ind/km2,Trapping,Minimum number known to be alive,big island,Microcebus murinus
278,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.283333330000001,Ankarafantsika,Madagascar,1996,,,0.306,km2,80.000000000000000,ind/km2,Mark_recapture,,big island,Microcebus murinus
279,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.283333330000001,Ankarafantsika,Madagascar,1997,,,0.306,km2,100.000000000000000,ind/km2,Mark_recapture,,big island,Microcebus murinus
280,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995-1996,,,0.226,km2,40.000000000000000,ind/km2,Census,,big island,Microcebus murinus
281,Mammalia,Primates,Cheirogaleidae,Microcebus,murinus,,46.799999999999997,-16.283333330000001,Ankarafantsika,Madagascar,,,,NA,NA,42.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus murinus
282,Mammalia,Primates,Cheirogaleidae,Microcebus,myoxinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995,,,0.226,km2,80.000000000000000,ind/km2,Census,,big island,Microcebus myoxinus
283,Mammalia,Primates,Cheirogaleidae,Microcebus,myoxinus,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1995-1996,,,0.226,km2,119.000000000000000,ind/km2,Census,,big island,Microcebus myoxinus
284,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,50.100000000000001,-15.136111110000000,Masoala,Madagascar,1995,,,NA,NA,39.000000000000000,ind/km2,Distance_sampling,,big island,Microcebus rufus
285,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.950000000000003,-14.183333330000000,Marojejy,Madagascar,1996,,,0.09,km2,21.000000000000000,ind/km2,Incomplete_counts,,big island,Microcebus rufus
286,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.950000000000003,-14.183333330000000,Marojejy,Madagascar,1996,,,NA,NA,10.000000000000000,ind/km2,Incomplete_counts,,big island,Microcebus rufus
287,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.950000000000003,-14.183333330000000,Marojejy,Madagascar,1996,,,0.09,km2,20.000000000000000,ind/km2,Incomplete_counts,,big island,Microcebus rufus
288,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.950000000000003,-14.183333330000000,Marojejy,Madagascar,1996,,,0.41,km2,12.500000000000000,ind/km2,Incomplete_counts,,big island,Microcebus rufus
289,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.416699999999999,-18.933000000000000,Analamazaotra,Madagascar,,,,NA,NA,110.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus rufus
290,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,,48.816000000000003,-16.283000000000001,Riamalandy (The Réserve Spéciale de Marotandrano),Madagascar,,Year-round,Rainforest,NA,NA,375.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Microcebus rufus
291,Mammalia,Primates,Cheirogaleidae,Mirza,coquereli,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,NA,NA,36.000000000000000,ind/km2,Distance_sampling,,big island,Mirza coquereli
292,Mammalia,Primates,Cheirogaleidae,Mirza,coquereli,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,NA,NA,8.000000000000000,ind/km2,Distance_sampling,,big island,Mirza coquereli
293,Mammalia,Primates,Cheirogaleidae,Mirza,coquereli,,44.549999999999997,-18.600000000000001,Tsimembo forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,99.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Mirza coquereli
294,Mammalia,Primates,Cheirogaleidae,Mirza,coquereli,,44.549999999999997,-18.600000000000001,Antsingy forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,66.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Mirza coquereli
295,Mammalia,Primates,Cheirogaleidae,Phaner,pallescens,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,0.05,km2,97.000000000000000,ind/km2,Distance_sampling,,big island,Phaner pallescens
296,Mammalia,Primates,Cheirogaleidae,Phaner,pallescens,,44.649999999999999,-20.050000000000001,Kirindy Forest; CFPF,Madagascar,1990,,,0.06,km2,95.000000000000000,ind/km2,Distance_sampling,,big island,Phaner pallescens
297,Mammalia,Primates,Cheirogaleidae,Phaner,pallescens,,44.549999999999997,-18.600000000000001,Antsingy forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,16.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Phaner pallescens
298,Mammalia,Primates,Cheirogaleidae,Phaner,pallescens,,44.549999999999997,-18.600000000000001,Tsimembo forest (Bemaraha),Madagascar,1993,March - September,Dry forest,NA,NA,426.000000000000000,ind/km2,Incomplete_counts,Counts along transects,big island,Phaner pallescens
299,Mammalia,Primates,Hominidae,Pongo,abelii,,98.066666670000004,3.033333333000000,Ranun (Sumatra),Indonesia,1971,,,4,km2,1.000000000000000,ind/km2,Census,,big island,Pongo abelii
300,Mammalia,Primates,Hominidae,Pongo,abelii,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,1993,,,0.27,km2,6.600000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
301,Mammalia,Primates,Hominidae,Pongo,abelii,,97.658333330000005,3.666666667000000,Gunung Leuser (Sumatra),Indonesia,1993,,,0.11,km2,2.600000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
302,Mammalia,Primates,Hominidae,Pongo,abelii,,96.383300000000006,3.883300000000000,Gunung Leuser (Sumatra),Indonesia,1993,,,NA,NA,2.850000000000000,ind/km2,Incomplete_counts,,big island,Pongo abelii
303,Mammalia,Primates,Hominidae,Pongo,abelii,,97.333299999999994,3.066700000000000,Gunung Leuser (Sumatra),Indonesia,1993,,,NA,NA,5.450000000000000,ind/km2,Incomplete_counts,,big island,Pongo abelii
304,Mammalia,Primates,Hominidae,Pongo,abelii,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,1973-1976,,,1.5,km2,5.000000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Pongo abelii
305,Mammalia,Primates,Hominidae,Pongo,abelii,,97.433333329999996,3.066666667000000,Gunung Leuser (Sumatra),Indonesia,1994-1999,,,NA,NA,6.290000000000000,ind/km2,Home_range,Home Range extrapolation,big island,Pongo abelii
306,Mammalia,Primates,Hominidae,Pongo,abelii,,97.900000000000006,2.866666667000000,Gunung Leuser (Sumatra),Indonesia,,,,NA,NA,0.400000000000000,ind/km2,Incomplete_counts,,big island,Pongo abelii
307,Mammalia,Primates,Hominidae,Pongo,abelii,,97.900000000000006,2.866666667000000,Gunung Leuser (Sumatra),Indonesia,,,,NA,NA,4.200000000000000,ind/km2,Incomplete_counts,,big island,Pongo abelii
308,Mammalia,Primates,Hominidae,Pongo,abelii,,97.200000000000003,4.666700000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.410000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
309,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,2.620000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
310,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.570000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
311,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,5.990000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
312,Mammalia,Primates,Hominidae,Pongo,abelii,,97.500000000000000,3.733300000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,3.120000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
313,Mammalia,Primates,Hominidae,Pongo,abelii,,97.783299999999997,3.566700000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,2.030000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
314,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,1.070000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
315,Mammalia,Primates,Hominidae,Pongo,abelii,,97.783299999999997,3.566700000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.890000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
316,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.04,km2,1.040000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
317,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.230000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
318,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.790000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
319,Mammalia,Primates,Hominidae,Pongo,abelii,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,2.030000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
320,Mammalia,Primates,Hominidae,Pongo,abelii,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.950000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
321,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,1.630000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
322,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.610000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
323,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.520000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
324,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.300000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
325,Mammalia,Primates,Hominidae,Pongo,abelii,,97.200000000000003,4.666700000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,1.140000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
326,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,3.790000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
327,Mammalia,Primates,Hominidae,Pongo,abelii,,98.099999999999994,3.500000000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.880000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
328,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,2.790000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
329,Mammalia,Primates,Hominidae,Pongo,abelii,,97.650000000000006,3.675000000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,1.180000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
330,Mammalia,Primates,Hominidae,Pongo,abelii,,97.783299999999997,3.566700000000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,1.660000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
331,Mammalia,Primates,Hominidae,Pongo,abelii,,97.502260609999993,3.499245455000000,Gunung Leuser (Sumatra),Indonesia,,,,0.05,km2,0.280000000000000,ind/km2,Distance_sampling,,big island,Pongo abelii
332,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,1.100000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
333,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,0.700000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
334,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,117.799999999999997,4.966666667000000,Danum Valley (Sabah),Malaysia,1987,,,NA,NA,0.300000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
335,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,112.200000000000003,0.873000000000000,Denau Sentarum (Kalimantan),Indonesia,1996,,,0.016,km2,1.280000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
336,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,112.200000000000003,0.873000000000000,Denau Sentarum (Kalimantan),Indonesia,1996,,,0.1,km2,4.090000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
337,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,112.200000000000003,0.873000000000000,Denau Sentarum (Kalimantan),Indonesia,1996,,,0.1,km2,0.430000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
338,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,112.200000000000003,0.873000000000000,Denau Sentarum (Kalimantan),Indonesia,1996,,,0.032,km2,1.800000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
339,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,112.200000000000003,0.873000000000000,Denau Sentarum (Kalimantan),Indonesia,1996,,,0.1,km2,3.290000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
340,Mammalia,Primates,Hominidae,Pongo,pygmaeus,,114.439999999999998,-2.151666667000000,Mawas (Kalimantan),Indonesia,2003,,,0.15,km2,4.040000000000000,ind/km2,Distance_sampling,,big island,Pongo pygmaeus
341,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2005,October,,NA,NA,4.400000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
342,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2005,December,,NA,NA,0.800000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
343,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2005,August,,NA,NA,2.450000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
344,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2006,December,,NA,NA,1.500000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
345,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2006,April,,NA,NA,4.300000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
346,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2006,June,,NA,NA,1.500000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
347,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2006,October,,NA,NA,1.400000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
348,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2006,August,,NA,NA,1.200000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
349,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,April,,NA,NA,1.900000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
350,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,June,,NA,NA,1.250000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
351,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,February,,NA,NA,1.700000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
352,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,August,,NA,NA,3.250000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
353,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,December,,NA,NA,1.150000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
354,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2007,October,,NA,NA,6.600000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
355,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,February,,NA,NA,1.450000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
356,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,June,,NA,NA,0.850000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
357,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,August,,NA,NA,0.500000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
358,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,April,,NA,NA,1.300000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
359,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,December,,NA,NA,0.600000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
360,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2008,October,,NA,NA,0.800000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
361,Mammalia,Primates,Hominidae,Pongo,pygmaeus,morio,117.747200000000007,5.021400000000000,,Malaysia,2009,June,,NA,NA,1.600000000000000,ind/km2,Incomplete_counts,Nest counts along transect,big island,Pongo pygmaeus
